Journ�e du 01/01/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
03:00,40800,41900,41904
03:15,40550,41400,41696
03:30,40300,40900,40940
03:45,39900,40750,40936
04:00,39500,40600,40617
04:15,39500,40400,40515
04:30,39500,40200,40414
04:45,40000,40750,40887
05:00,40500,41300,41251
05:15,41250,41950,41774
05:30,42000,42600,42411
05:45,43050,43300,43370
06:00,44100,44000,44054
06:15,45350,45100,45409
06:30,46600,46200,46170
06:45,47600,47000,47098
07:00,48600,47800,47929
07:15,49600,48900,48884
07:30,50600,50000,49993
07:45,51200,50600,50527
08:00,51800,51200,51193
08:15,52200,52000,52089
08:30,52600,52800,52665
08:45,52700,53150,52808
09:00,52800,53500,52787
09:15,52900,53500,53462
09:30,53000,53500,53477
09:45,52900,53400,53244
10:00,52800,53300,53146
10:15,52750,53000,53028
10:30,52700,52700,52626
10:45,52600,52600,52271
11:00,52500,52500,52511
11:15,52450,52350,52298
11:30,52400,52200,52030
11:45,52700,52450,52306
12:00,53000,52700,52320
12:15,52650,52350,52427
12:30,52300,52000,52359
12:45,52900,52600,52765
13:00,53500,53200,52167
13:15,52500,51950,51757
13:30,51500,50700,50839
13:45,51200,50500,50830
14:00,50900,50300,50345
14:15,50900,49600,49833
14:30,50900,48900,48820
14:45,50200,48700,48861
15:00,49500,48500,48465
15:15,48850,48200,47994
15:30,48200,47900,47718
15:45,47950,47550,47272
16:00,47700,47200,47517
16:15,47450,46800,46955
16:30,47200,46400,46445
16:45,46900,45950,45931
17:00,46600,45500,45902
17:15,46300,45600,45640
17:30,46000,45700,46066
17:45,46350,46050,46106
18:00,46700,46400,46437
18:15,47350,47050,46711
18:30,48000,47700,47118
18:45,48650,48350,48109
19:00,49300,49000,49086
19:15,49600,49300,49104
19:30,49900,49600,49167
19:45,49950,49650,49070
20:00,50000,49700,49354
20:15,49700,49450,49130
20:30,49400,49200,48655
20:45,49150,49050,48426
21:00,48900,48900,48075
21:15,48250,48300,48029
21:30,47600,47700,47301
21:45,46800,46950,46670
22:00,46000,46200,46220
22:15,46750,47050,46255
22:30,47500,47900,46819
22:45,47750,48200,48481
23:00,48000,48500,48005
23:15,47850,48300,47837
23:30,47700,48100,47438
23:45,47400,47600,47605
,,,
,,,
Journ�e du 22/04/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,47100,46700,46743
00:15,46100,45900,46541
00:30,45100,45100,45102
00:45,44150,44150,43583
01:00,43200,43200,43180
01:15,43400,43450,43158
01:30,43600,43700,42900
01:45,43450,43550,43177
02:00,43300,43400,42651
02:15,42650,42600,42867
02:30,42000,41800,41802
02:45,41400,41200,41171
03:00,40800,40600,40628
03:15,40500,40200,40406
03:30,40200,39800,39824
03:45,39950,39500,39426
04:00,39700,39200,39244
04:15,39750,39200,39414
04:30,39800,39200,39342
04:45,40100,39650,39417
05:00,40400,40100,39974
05:15,41050,40650,40865
05:30,41700,41200,41199
05:45,42700,42150,42218
06:00,43700,43100,43146
06:15,44900,44050,44427
06:30,46100,45000,44926
06:45,47100,45800,45657
07:00,48100,46600,46495
07:15,49050,47600,47572
07:30,50000,48600,48611
07:45,50650,49400,49160
08:00,51300,50200,50159
08:15,51650,50600,50761
08:30,52000,51000,51045
08:45,52300,51450,51336
09:00,52600,51900,51488
09:15,52800,51800,51684
09:30,53000,51700,51651
09:45,53000,51500,51557
10:00,53000,51300,51346
10:15,52750,51050,50881
10:30,52500,50800,50797
10:45,52250,50800,50753
11:00,52000,50800,50801
11:15,51900,50550,50644
11:30,51800,50300,50331
11:45,51900,50650,50213
12:00,52000,51000,50595
12:15,51600,50600,50703
12:30,51200,50200,50863
12:45,51900,50900,51227
13:00,52600,51600,50205
13:15,51300,50350,50005
13:30,50000,49100,49102
13:45,49550,48650,48566
14:00,49100,48200,47969
14:15,49050,47900,47804
14:30,49000,47600,47353
14:45,48050,46950,46683
15:00,47100,46300,46399
15:15,46550,45750,46301
15:30,46000,45200,45641
15:45,45500,44700,45128
16:00,45000,44200,44550
16:15,44650,43850,44316
16:30,44300,43500,43807
16:45,44000,43200,43700
17:00,43700,42900,44147
17:15,43800,43000,43843
17:30,43900,43100,43991
17:45,44450,43700,44264
18:00,45000,44300,44730
18:15,45500,44800,45165
18:30,46000,45300,45395
18:45,46650,46000,46454
19:00,47300,46700,47030
19:15,47500,46900,46971
19:30,47700,47100,47115
19:45,47650,47050,47168
20:00,47600,47000,47462
20:15,47600,47000,47287
20:30,47600,47000,46991
20:45,47550,46800,46691
21:00,47500,46600,46645
21:15,46950,46250,46801
21:30,46400,45900,46234
21:45,45800,45300,45730
22:00,45200,44700,45337
22:15,45350,44850,45368
22:30,45500,45000,45678
22:45,46450,45950,47481
23:00,47400,46900,46844
23:15,47350,46900,46909
23:30,47300,46900,46526
23:45,46450,46250,46749
,,,
,,,
Journ�e du 23/04/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,45600,46000,45916
00:15,44500,45000,45374
00:30,43400,44000,43970
00:45,42300,42900,42351
01:00,41200,41800,41809
01:15,41350,42200,42284
01:30,41500,42600,41807
01:45,41250,42250,41512
02:00,41000,41900,41144
02:15,40250,41100,41161
02:30,39500,40300,40233
02:45,38700,39450,39417
03:00,37900,38600,38590
03:15,37350,38100,38363
03:30,36800,37600,37650
03:45,36550,37300,37423
04:00,36300,37000,37070
04:15,36100,36800,36868
04:30,35900,36600,36523
04:45,35950,36400,36460
05:00,36000,36200,36509
05:15,36200,36550,36878
05:30,36400,36900,36942
05:45,36500,37100,37262
06:00,36600,37300,37300
06:15,36600,37600,38009
06:30,36600,37900,37986
06:45,36350,38000,37694
07:00,36100,38100,38200
07:15,36600,38450,38338
07:30,37100,38800,38869
07:45,37800,39300,39065
08:00,38500,39800,39930
08:15,39300,40500,40580
08:30,40100,41200,41163
08:45,40850,41850,41652
09:00,41600,42500,42512
09:15,42250,43200,43117
09:30,42900,43900,43584
09:45,43150,44100,43859
10:00,43400,44300,44147
10:15,43200,44650,44599
10:30,43000,45000,45024
10:45,42950,45100,44972
11:00,42900,45200,45203
11:15,43200,45400,45451
11:30,43500,45600,45584
11:45,44150,46500,46096
12:00,44800,47400,46732
12:15,44700,47150,47086
12:30,44600,46900,47856
12:45,45400,47900,48615
13:00,46200,48900,47947
13:15,44850,47600,47113
13:30,43500,46300,46348
13:45,43050,45950,45922
14:00,42600,45600,45553
14:15,42300,44950,44628
14:30,42000,44300,44210
14:45,41400,43700,43948
15:00,40800,43100,43676
15:15,40550,42850,43492
15:30,40300,42600,42714
15:45,39950,42200,42717
16:00,39600,41800,42629
